,id,snippet_publishedAt,snippet_title,snippet_description,snippet_thumbnails_default_url,snippet_thumbnails_maxres_url,snippet_position,snippet_resourceId_videoId
25,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjlDQjlCMEFGRDEwMUFDMzk=,2019-10-13T07:49:17.000Z,Threads - The Unspeakable World,"Threads (Greece)
The Unspeakable World (2019) 
Post-rock, Progressive, Experimental

https://threadsproject.bandcamp.com/releases
https://www.facebook.com/threadsproject/

----------------------------------------------------------------------
To support me: http://bit.ly/whprpatreon
WHPR on Spotify: https://spoti.fi/2JuD7Vx
WHPR on Instagram: http://bit.ly/whprig
WHPR on Facebook: http://bit.ly/whprfb
WHPR on Twitter: http://bit.ly/whprt
To submit your music: submitwhpr@gmail.com
For removal of copyrighted music: submitwhpr@gmail.com",https://i.ytimg.com/vi/OrxP5TJhOMQ/default.jpg,https://i.ytimg.com/vi/OrxP5TJhOMQ/maxresdefault.jpg,25,OrxP5TJhOMQ
26,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkU1RkEzNTU0MUU3NDJGNjA=,2019-10-13T07:28:22.000Z,matryoshka -  Evening Gleam Between Clouds,"matryoshka (Japan)
Coctura (2009) 
Post-rock, Ambient, Ambient

https://naturebliss.bandcamp.com/album/coctura-nbcd001
https://www.facebook.com/Matryoshka.jp

Artwork: https://www.deviantart.com/bisbiswas/art/Travelling-815468946
----------------------------------------------------------------------
To support me: http://bit.ly/whprpatreon
WHPR on Spotify: https://spoti.fi/2JuD7Vx
WHPR on Instagram: http://bit.ly/whprig
WHPR on Facebook: http://bit.ly/whprfb
WHPR on Twitter: http://bit.ly/whprt
To submit your music: submitwhpr@gmail.com
For removal of copyrighted music: submitwhpr@gmail.com",https://i.ytimg.com/vi/J8MpuM-Vh2k/default.jpg,https://i.ytimg.com/vi/J8MpuM-Vh2k/maxresdefault.jpg,26,J8MpuM-Vh2k
27,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkIzRjIyMzMyNkMyODIxRDY=,2019-10-13T07:22:30.000Z,Tim Tulsa - Vicus,"Vicus ✨
Stream: https://soundcloud.com/user-905676024/tim-tulsa-vicus/s-9lHY7
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

#Ambient #WeAreAmbient #TimTulsa

📸 Instagram: http://bit.ly/AmbientInstagram
🎁 Ambient Shop: https://teespring.com/stores/ambient

💬 The finest steel has to go through the hottest fire.
-Richard M. Nixon

🧡 Tim Tulsa
https://soundcloud.com/user-905676024
https://open.spotify.com/artist/3Y0NNIhUZN9aOR4Y0J39hI

💿 Suggested track: https://youtu.be/VsmBzcahc9o

📷 Picture by Caleb White
https://unsplash.com/photos/6Omj65__XW8

✅ Check out our 24/7 livestream
https://youtube.com/c/AmbientMusicalGenre/live

🖤 Ambient Releases
https://ambientmusicalgenre.bandcamp.com
 
🎵 Submit your music:
https://www.submithub.com/blog/ambient
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG",https://i.ytimg.com/vi/1Tk-y_MhkzU/default.jpg,https://i.ytimg.com/vi/1Tk-y_MhkzU/maxresdefault.jpg,27,1Tk-y_MhkzU
28,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjA0QjlENEI2QjU5MzY2NDE=,2019-10-13T04:55:12.000Z,Phil Larson - Et Nos Cedamus Amori,"Et Nos Cedamus Amori 🌳
Stream: https://open.spotify.com/track/7BBFj46vaIpPUzpw4bYRaP?si=UEZX10pZRAexWxAmRvglww
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

#Ambient #WeAreAmbient #PhilLarson

📸 Instagram: http://bit.ly/AmbientInstagram
🎁 Ambient Shop: https://teespring.com/stores/ambient

💬 I have noticed that nothing I never said ever did me any harm.
-Calvin Coolidge

🧡 Phil Larson
https://soundcloud.com/phillarson
https://open.spotify.com/artist/7GKbLXiXTUl3L0WzZVj0vT
http://youtube.com/PhilLarsonMusic
http://twitter.com/Phil_Larson
http://facebook.com/PhilLarsonMusic

💿 Suggested track: https://youtu.be/7Nuah47Bywg

📷 Picture by Clay Banks
https://unsplash.com/photos/36PWbok7F1s

✅ Check out our 24/7 livestream
https://youtube.com/c/AmbientMusicalGenre/live

🖤 Ambient Releases
https://ambientmusicalgenre.bandcamp.com
 
🎵 Submit your music:
https://www.submithub.com/blog/ambient
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG",https://i.ytimg.com/vi/oM5JDbQBqGM/default.jpg,https://i.ytimg.com/vi/oM5JDbQBqGM/maxresdefault.jpg,28,oM5JDbQBqGM
29,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjEyNDdEM0MyNzhGRkM2NUE=,2019-10-13T04:48:20.000Z,Chasing Dreams - Home,"Chasing Dreams is a great musician. His music is amazing, his music - a high level! Every time when he releases a new tune, I'm always sure that he will not disappoint. Forever love!
Download: https://soundcloud.com/needanamemusic/home

Chasing Dreams (Need a Name)
https://soundcloud.com/needanamemusic
http://www.needanamemusic.com/site/
https://www.facebook.com/needanamemusic
https://twitter.com/needanamemusic
http://needanamemusic.tumblr.com/
http://www.youtube.com/user/needanamemusic

Pic by Randy P. Martin
http://randypmartin.com/

Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://plus.google.com/+AmbientMusicalGenre/posts
https://ambientmusicalgenre.bandcamp.com/
https://twitter.com/AmbiiMG

My other music channels:
https://www.youtube.com/c/AmbiiStation
https://www.youtube.com/c/GentleSounds

All music on AmbientMusicalGenre channel used for promotional reasons only.
If any artist, producer or label has an issue with any of the uploads please get in contact with me and I will delete it. (ambientmusicalgenre@gmail.com)",https://i.ytimg.com/vi/tSSfLQiUA6o/default.jpg,https://i.ytimg.com/vi/tSSfLQiUA6o/maxresdefault.jpg,29,tSSfLQiUA6o
30,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjYwQTdEMkUxOTY3MUI2NTQ=,2019-10-12T13:54:28.000Z,Wide Waters - Daylight On Haven's Cove [Single],"Genre: Post Rock, Cinematic, Instrumental
Artist: Wide Waters
Track: Daylight On Haven's Cove
Album: Among The Pines (October 4, 2019)
Country: New York, USA

Purchase the album: https://widewaters.bandcamp.com/album/among-the-pines

Follow Wide Waters:
Website: https://www.widewatersmusic.com
Facebook: https://www.facebook.com/widewatersmusic/
Instagram: https://www.instagram.com/wide_waters/
YouTube: https://bit.ly/2AUgDpH
Spotify: https://spoti.fi/33hzR4E/

------------------------------------------------------------------------------------------------
Like and follow WPRD on social media:
Facebook: https://www.facebook.com/wprdwells
Twitter: https://www.twitter.com/wprdwells
Instagram: https://bit.ly/2MwsMrM
Spotify: https://spoti.fi/2XxzYqH

Donate to the channel: https://www.paypal.me/wprdwells.
------------------------------------------------------------------------------------------------

All rights reserved by Wide Waters.

#postrock2019 #widewaters #cinematicpostrock #postrocknewyork #wprd",https://i.ytimg.com/vi/bdBozwovOLg/default.jpg,https://i.ytimg.com/vi/bdBozwovOLg/maxresdefault.jpg,30,bdBozwovOLg
31,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkU2RUNCOTlEQzRFQUIwOTA=,2019-10-12T09:29:28.000Z,Gorran - I Don't Love You Anymore,"∞ Our YouTube playlists: http://apeironsound.com/Playlists
∞ Our Spotify playlist: http://apeironsound.com/Official
Apeiron - Music for Infinity.

Never want to miss a new upload?
Activate notifications by pressing the bell beside the subscription button.

» The song is available at: 
Overview: https://lnkfi.re/IDLYA
iTunes: https://music.apple.com/gb/album/i-dont-love-you-anymore-single/1473937941
Spotify: https://open.spotify.com/track/17FZkU3YgBr9fjT8J7DLOQ?si=gOe8X4G6TLWZgUg04mI6tw

» Follow Gorran:
https://open.spotify.com/artist/0eYc5DiKCToQ0hCJ3SuPMw?si=qJJLoQTGSKCGeT_PJ1g4_w
https://www.instagram.com/_gorran
https://twitter.com/_Gorran
https://www.facebook.com/GorranMusic
https://www.youtube.com/c/GorranMusic
https://soundcloud.com/gorranmusic
Website - https://www.gorranmusic.com

» Picture: Matthew Henry

Lyrics can be found in the comments.
Alternatively, turn on captions (CC) and enjoy the lyrics on screen!

Your native language is missing?
- Click on the three dots below the video
- Click ""Add translation"" and help me to improve our community!


∞ Become part of the Infinity: 
http://apeironsound.com/Instagram
http://apeironsound.com/Spotify
http://apeironsound.com/Facebook
http://apeironsound.com/Soundcloud

If you like this song, you'll love our 'Dark' playlist on Spotify:
http://apeironsound.com/Dark

Explore our frequently updated Discover playlist on Spotify:
http://apeironsound.com/Discover

Use our hashtag to give us a chance to see your posts.
#ApeironSound


#ApeironSound",https://i.ytimg.com/vi/KBbAsk6VlNk/default.jpg,https://i.ytimg.com/vi/KBbAsk6VlNk/maxresdefault.jpg,31,KBbAsk6VlNk
32,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjU2QjU0MkY5RUU4QjBDMDU=,2019-10-12T09:22:55.000Z,Arros x Light Memory - Her Name,"Her Name ❓
Download: https://arros.bandcamp.com/track/arros-light-memory-her-name
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

#Ambient #Arros #LightMemory

📸 Instagram: http://bit.ly/AmbientInstagram
🎁 Ambient Shop: https://teespring.com/stores/ambient

💬 The smallest deed is better than the greatest intention.
-John Burroughs

🧡 Arros
https://soundcloud.com/arro5
https://arros.bandcamp.com/
https://www.youtube.com/channel/UCIKcgzsXbTH9rKpqjLsorHQ/featured?view_as=public

🧡 Light Memory
https://soundcloud.com/light-memory
https://deltafactory.bandcamp.com/album/mass-control
https://www.youtube.com/channel/UCUBJEyzW8oWncZjRYqowS6Q

💿 Suggested track: https://youtu.be/BdTOi2HFt4s

📷 Picture by Hjalte Gregersen
https://unsplash.com/photos/Jqyuh58xToA

✅ Check out our 24/7 livestream
https://youtube.com/c/AmbientMusicalGenre/live

🖤 Ambient Releases
https://ambientmusicalgenre.bandcamp.com
 
🎵 Submit your music:
https://www.submithub.com/blog/ambient
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG",https://i.ytimg.com/vi/yRh68JoE2Nw/default.jpg,https://i.ytimg.com/vi/yRh68JoE2Nw/maxresdefault.jpg,32,yRh68JoE2Nw
33,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjFBNjQ0NDk3MzJDQ0ExQTA=,2019-10-12T09:06:11.000Z,Alexander 23 - Another Summer Night Without You,"Alexander 23 - Another Summer Night Without You
Some of my favorite songs on Spotify :) 
https://spoti.fi/2LmT7JR

❖ IndieAir
https://www.instagram.com/indieairyt/
Facebook: https://facebook.com/IndieAirYT
Spotify: https://open.spotify.com/user/indieairyt
Soundcloud: https://soundcloud.com/ndieir

For the best in EDM and chill: https://www.youtube.com/wavemusic
.........

❖ Alexander 23
https://instagram.com/alexander23lol
https://www.facebook.com/alexander23lol
https://twitter.com/alexander23lol
.........

❖ Picture by Maya Beano
https://www.flickr.com/photos/mbeano/
.........

❖ Lyrics
[Verse 1]
I wear the necklace everyday
The  one that you got me when I moved away
So  you could be with me in every way
Oh, it hangs on my neck like you do, but it's not the same

[Chorus]
Another summer night without you
Another  summer night alone
Another  brokenhearted ""Good morning""
To the good side of your ghost
If  I tell you I miss you one more time
Will you hop on a plane and stay the night?
Oh, a summer without you (Oh) is summer alone

[Verse 2]
You wear my t-shirt every night
So  I can still hold you when your chest is tight
And everybody knows that bed bugs only bite the lonely
Baby, I've got scars from wishing you could hold me

[Chorus]
Another summer night without you
Another summer night alone
Another brokenhearted ""Good morning""
To the good side of your ghost
If I tell you I miss you one more time
Will you hop on a plane and stay the night?
Oh, a summer without you (Oh) is summer alone

[Outro]
Bed bugs only bite the lonely
Baby, I've got scars from wishing you could hold me
Bed bugs only bite the lonely
Baby, I've got scars from wishing you could hold me
.........",https://i.ytimg.com/vi/m5I5np5pHdo/default.jpg,https://i.ytimg.com/vi/m5I5np5pHdo/maxresdefault.jpg,33,m5I5np5pHdo
34,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjU0MkVGQTI4MzlBRTI4REI=,2019-10-12T09:05:00.000Z,'The Unspeakable World' - Alan Watts (Music By Adi Goldstein),"Alan Watts- The Unspeakable World 

I was so in love with this man's statement, ""Alan Watts,"" that I found myself wanting to take part, to be ""a partner ..."" to this way of thinking. This is the music I felt when I heard this wonderful thing.. Thank you, Alan Watts

Music By Adi Goldstein

Big Thanks for Mark Watts for letting me use this amazing recording! 



Spoken Text:
=-=-=-=-=-=-=-=
But you know, if you talk all the time, you will never hear what anybody else has to say, and therefore, all you'll have to talk about is your own conversation. The same is true for people who think all the time. That means, when I use the word 'think,' talking to yourself, subvocal conversation, the constant chit-chat of symbols and images and talk and words inside your skull. Now, if you do that all the time, you'll find that you've nothing to think about except thinking, and just as you have to stop talking to hear what I have to say, you have to stop thinking to find out what life is about. And the moment you stop thinking, you come into immediate contact with what Korzybski called, so delightfully, 'the unspeakable world,


The most ordinary sights and sounds and smells, the texture of shadows on the floor in front of you. All these things, without being named, and saying 'that's a shadow, that's red, that's brown, that's somebody's foot.' When you don't name things anymore, you start seeing them. Because say when a person says 'I see a leaf,' immediately, one thinks of a spearhead-shaped thing outlined in black and filled in with flat green. No leaf looks like that. No leaves--leaves are not green. That's why Lao-Tzu said 'the five colors make a man blind, the five tones make a man deaf,' because if you can only see five colors, you're blind, and if you can only hear five tones in music, you're deaf. You see, if you force sound into five tones, you force color into five colors, you're blind and deaf. The world of color is infinite, as is the world of sound. And it is only by stopping fixing conceptions on the world of color and the world of sound that you really begin to hear it and see it.

I am not talking about the ordering of ordinary everyday life in a reasonable and methodical way as being schoolteacherish, and saying 'if you were NICE people, that's what you would do.' For heaven's sake, don't be nice people. But the thing is, that unless you do have that basic framework of a certain kind of order, and a certain kind of discipline, the force of liberation will blow the world to pieces. It's too strong a current for the wire

👍  -   Facebook:  https://www.facebook.com/Adi.Goldstein.Producer
📝   -  Twitter: https://twitter.com/adigold1
📷   -  Instagram: https://instagram.com/adigold1/
🌍   -  Website: https://AdiGoldstein.com
🌍   -  Stock Music Library: https://AGsoundtrax.com
🎧   -  Spotify: https://open.spotify.com/artist/4DhwAtXMpineiLH0RvgdO3",https://i.ytimg.com/vi/heksROdDgEk/default.jpg,https://i.ytimg.com/vi/heksROdDgEk/maxresdefault.jpg,34,heksROdDgEk
35,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkFFOUFGRTJFQTUzQTFGNkY=,2019-10-11T09:09:29.000Z,"""Everywhere I Go"" - Sleeping At Last (Micro Music Video)","(Originally by Lissie)

Footage by the talented, Febian Nurrahman Saktinegara and Galih Mulya Nugraha from EMBARA Films (http://www.youtube.com/embarafilms) - ""Everywhere I Go"" is a single from the Sleeping At Last album, ""Everywhere I Go"" - get it here: https://open.spotify.com/album/1zdbARWl1iAWHpqW008mTz?si=HONCSrS4SRe9gv1K0BssqA

What's a ""Micro Music Video""? A tiny, simple and hypnotizing video accompaniment to my songs. Rather than seeing a static image, I loved the idea of having a visual to get lost in while listening.",https://i.ytimg.com/vi/9Eg_ZHFI85o/default.jpg,https://i.ytimg.com/vi/9Eg_ZHFI85o/maxresdefault.jpg,35,9Eg_ZHFI85o
36,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkJGODA5OEU3NkE1MzQ0MTM=,2019-10-10T06:06:40.000Z,Michael FK - Purify [Official Video],"● Listen on Spotify ▸ https://smarturl.it/PurifySingle/spotify
● Download on BandCamp ▸ https://smarturl.it/PurifySingle/bandcamp
● Download on iTunes ▸ https://smarturl.it/PurifySingle/itunes
● Licensing Inquiries: ▸ michaelfkofficial@gmail.com  

● Happy Release day! I'd like to announce my new ambient track ""Purify"", and it comes with an official video! I couldn't be more excited about this project finally seeing light of day! The video premiere is on the my YouTube channel, filmed by amazing Eduard Streich, who made an incredible job and I deeply thankful for this. If someone will find inspiration after listening, i will be the happier in the world! Hope you enjoy it guys! Love you all! 

Director & Video Editor: Eduard Streich 
● YT ▸ https://www.youtube.com/channel/UCxu7vQ5zDqbMFmeRxF9kvzQ
● IG ▸ https://www.instagram.com/eduardo.s87/

Girl from video: 
● IG ▸ https://www.instagram.com/aniri__ka/

Follow Michael FK: 
● FB ▸ https://www.facebook.com/MichaelFKMusic 
● BC ▸ https://michaelfk.bandcamp.com/music 
● VK ▸ https://vk.com/michaelfkmusic 
● SF ▸ https://hyperurl.co/michaelfkonSPOTIFY 
● SC ▸https://soundcloud.com/michaelfkofficial

● I realize that you can just listen to it on here as many times as you like, such is the awesomeness of the internet! But if you'd like to say thanks and have a copy on your iPod or in a mix please feel free to head to Bancamp to download a copy.",https://i.ytimg.com/vi/0_sicRSo4vY/default.jpg,https://i.ytimg.com/vi/0_sicRSo4vY/maxresdefault.jpg,36,0_sicRSo4vY
37,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLkY4MjdDOTE1NjUwMDQzNUE=,2019-10-10T05:57:22.000Z,Vaeis Omar - Colored Frequencies,"Colored Frequencies ⛵️
Stream: https://open.spotify.com/track/4GqNT5wfjYJSoULFlK7d6c
🎧 Spotify Playlist: http://bit.ly/AmbientSpotify

#Ambient #WeAreAmbient #VaeisOmar

📸 Instagram: http://bit.ly/AmbientInstagram
🎁 Ambient Shop: https://teespring.com/stores/ambient

💬 Following the light of the sun, we left the Old World.
-Christopher Columbus

🧡 Vaeis Omar
https://soundcloud.com/vaeis-omar
https://open.spotify.com/artist/1YIdtkkJprlh6Td9vztNv2

💿 Suggested track: https://youtu.be/gcgYszhPxag

📷 Picture by Ari Crespo
https://unsplash.com/photos/wwBk0aCa7Gs

✅ Check out our 24/7 livestream
https://youtube.com/c/AmbientMusicalGenre/live

🖤 Ambient Releases
https://ambientmusicalgenre.bandcamp.com
 
🎵 Submit your music:
https://www.submithub.com/blog/ambient
 
🕊️ Follow AmbientMusicalGenre
https://soundcloud.com/ambientmusicalgenre
https://youtube.com/AmbientMusicalGenre
https://facebook.com/AmbientMusicalGenre
https://vk.com/ambientmusicalgenre
https://twitter.com/AmbiiMG",https://i.ytimg.com/vi/thDlrqXNw-U/default.jpg,https://i.ytimg.com/vi/thDlrqXNw-U/maxresdefault.jpg,37,thDlrqXNw-U
38,Rkx4RzdSVktCaFZLMlVNeUN3RlduQVNBLjIwODhEQ0RBNTMyQjAwRTA=,2019-10-10T03:53:07.000Z,m.s.t.「Days」MV,"m.s.t. / Make the Scenery Tune〜景色に音を〜
New Album 『Days』より、「Days」Music Videoを公開！

MV Director : Yu Nimiya
Camera Operator : Naoki Ide
Hair&Make up : Nobuto Yanagi


■2019.11.13 ON SALE / CD情報・ご購入はこちら
https://diskunion.net/portal/ct/detail/1007929050

Composed by Shoko Mochiyama
Arranged & Produced by m.s.t.(Shoko Mochiyama,Naoki Koyama)

Pf,Keys : Shoko Mochiyama  持山翔子(m.s.t.) 
Bass : Naoki Koyama  小山尚希(m.s.t.)
Guitar : Takuma Asada  朝田拓馬
Drums : Yoichiro Yamauchi  山内陽一朗
Percussions : Asuka Yamashita  山下あすか

Recording : 2019.6.9&10 @ Studio Happiness by Eiji Hirano
Mix : Shinya Matsushita(STUDIO Dede)
Mastering : Akihito Yoshikawa(STUDIO Dede)

Director : Keisuke Taniguchi(Playwright)
Assistant Director : Akiyo Ito(Playwright)
Art Direction&Design : Tatsuya Yoshida(NAWgraph)
Artist Management : Fumiaki Takahashi
Artist Photography : Shuhei Moriyama


■m.s.t. OFFICIAL---------
・公式サイト http://mst-music.com/
・持山翔子twitter https://twitter.com/shoko_mochiyama
・持山翔子instagram https://www.instagram.com/shoko_mochiyama/
・小山尚希twitter https://twitter.com/basskoyamanaoki
・小山尚希instagram https://www.instagram.com/basskoyamanaoki/


■LIVE------------------
・Montreux Jazz Festival Japan 2019
10/13(日)@ COREDO室町テラス・大屋根広場
編成:持山翔子(pf,keys),小山尚希(b),朝田拓馬(gt),山内陽一朗(ds),山下あすか(perc)

・11/5(火)＠日比谷Billboard cafe & dining
1st：持山翔子ピアノソロ　2nd : m.s.t.デュオ",https://i.ytimg.com/vi/P2DC3danpGM/default.jpg,https://i.ytimg.com/vi/P2DC3danpGM/maxresdefault.jpg,38,P2DC3danpGM
